ID,addr_o
45263555000_file7,"Москва, Улица Красный Казанец, 3"
45263555000_file7,"Москва, Улица Красный Казанец, 3"
45263555000_file7,"Москва, Улица Красный Казанец, 4"
45263555000_file7,"Москва, Улица Красный Казанец, 3"
45263555000_file7,"Москва, Улица Красный Казанец, 5"
45263555000_file7,"Москва, Улица Красный Казанец, 3"
45263555000_file7,"Москва, Улица Красный Казанец, 6"
45263555000_file7,"Москва, Улица Красный Казанец, 5"
45263555000_file7,"Москва, Улица Снайперская, 4"
45263555000_file7,"Москва, Улица Снайперская, 6"
45263555000_file7,"Москва, Улица Снайперская, 3"
45263555000_file7,"Москва, Улица Молдагуловой, 10"
45263555000_file7,"Москва, Улица Молдагуловой, 1"
45263555000_file7,"Москва, Улица Молдагуловой, 10"
45263555000_file7,"Москва, Улица Молдагуловой, 2"
45263555000_file7,"Москва, Улица Молдагуловой, 10"
45263555000_file7,"Москва, Улица Молдагуловой, 3"
45263555000_file8,"Москва, Улица Молдагуловой, 12"
45263555000_file8,"Москва, Улица Молдагуловой, 1"
45263555000_file8,"Москва, Улица Молдагуловой, 12"
45263555000_file8,"Москва, Улица Молдагуловой, 2"
45263555000_file8,"Москва, Улица Молдагуловой, 12"
45263555000_file8,"Москва, Улица Молдагуловой, 3"
45263555000_file8,"Москва, Улица Красный  Казанец, 1"
45263555000_file8,"Москва, Улица Красный  Казанец, 2"
45263555000_file8,"Москва, Улица Красный  Казанец, 3"
45263555000_file8,"Москва, Улица Красный  Казанец, 7"
45263555000_file8,"Москва, Улица Снайперская, 6"
45263555000_file8,"Москва, Улица Снайперская, 1"
45263555000_file8,"Москва, Улица Снайперская, 6"
45263555000_file8,"Москва, Улица Снайперская, 2"
45263555000_file8,"Москва, Улица Снайперская, 10"
45263555000_file8,"Москва, Улица Снайперская, 1"
45263555000_file8,"Москва, Улица Снайперская, 10"
45263555000_file8,"Москва, Улица Снайперская, 2"
45263555000_file8,"Москва, Улица Снайперская, 12"
45263555000_file9,"Москва, Улица Молдагуловой, 2"
45263555000_file9,"Москва, Улица Молдагуловой, 1"
45263555000_file9,"Москва, Улица Молдагуловой, 2"
45263555000_file9,"Москва, Улица Молдагуловой, 2"
45263555000_file9,"Москва, Улица Молдагуловой, 4"
45263555000_file9,"Москва, Улица Молдагуловой, 6"
45263555000_file9,"Москва, Улица Молдагуловой, 8"
45263555000_file9,"Москва, Улица Молдагуловой, 1"
45263555000_file9,"Москва, Улица Молдагуловой, 8"
45263555000_file9,"Москва, Улица Молдагуловой, 2"
45263555000_file9,"Москва, Улица Молдагуловой, 10"
45263555000_file9,"Москва, Улица Молдагуловой, 4"
45263555000_file9,"Москва, Улица Снайперская, 2"
45263555000_file9,"Москва, Улица Снайперская, 1"
45263555000_file9,"Москва, Улица Снайперская, 2"
45263555000_file9,"Москва, Улица Снайперская, 2"
45263555000_file9,"Москва, Улица Снайперская, 14"
45263555000_file9,"Москва, Улица Снайперская, 9"
45263555000_file9,"Москва, Улица Красный Казанец, 1"
45263555000_file9,"Москва, Улица Красный Казанец, 1"
45263555000_file9,"Москва, Улица Красный Казанец, 3"
45263555000_file9,"Москва, Улица Красный Казанец, 1"
45263555000_file9,"Москва, Улица Красный Казанец, 7"
45263555000_file10,"Москва, Улица Аллея Первой Маевки, 11"
45263555000_file10,"Москва, Улица Аллея Первой Маевки, 1"
45263555000_file10,"Москва, Улица Аллея Первой Маевки, 11"
45263555000_file10,"Москва, Улица Аллея Первой Маевки, 2"
45263555000_file10,"Москва, Улица Аллея Первой Маевки, 13"
45263555000_file10,"Москва, Улица Аллея Первой Маевки, 1"
45263555000_file10,"Москва, Улица Аллея Первой Маевки, 13"
45263555000_file10,"Москва, Улица Аллея Первой Маевки, 2"
45263555000_file11,"Москва, Улица Вешняковская, 22"
45263555000_file11,"Москва, Улица Вешняковская, 1"
45263555000_file11,"Москва, Улица Вешняковская, 22"
45263555000_file11,"Москва, Улица Вешняковская, 2"
45263555000_file11,"Москва, Улица Вешняковская, 24"
45263555000_file11,"Москва, Улица Вешняковская, 1"
45263555000_file11,"Москва, Улица Вешняковская, 26"
45263555000_file11,"Москва, Улица Вешняковская, 1"
45263555000_file11,"Москва, Улица Вешняковская, 26"
45263555000_file11,"Москва, Улица Вешняковская, 2"
45263555000_file11,"Москва, Улица Вешняковская, 28"
45263555000_file11,"Москва, Улица Вешняковская, 21"
45263555000_file11,"Москва, Улица Вешняковская, 1"
45263555000_file11,"Москва, Улица Вешняковская, 28"
45263555000_file11,"Москва, Улица Вешняковская, 21"
45263555000_file11,"Москва, Улица Вешняковская, 2"
45263555000_file12,"Москва, Улица Снайперская, 3"
45263555000_file12,"Москва, Улица Снайперская, 5"
45263555000_file12,"Москва, Улица Снайперская, 7"
45263555000_file12,"Москва, Улица Снайперская, 11"
45263555000_file12,"Москва, Улица Снайперская, 13"
45263555000_file12,"Москва, Улица Снайперская, 15"
45263555000_file12,"Москва, Улица Снайперская, 11"
45263555000_file13,"Москва, Улица Молдагуловой, 16"
45263555000_file13,"Москва, Улица Молдагуловой, 1"
45263555000_file13,"Москва, Улица Молдагуловой, 16"
45263555000_file13,"Москва, Улица Молдагуловой, 2"
45263555000_file13,"Москва, Улица Молдагуловой, 16"
45263555000_file13,"Москва, Улица Молдагуловой, 3"
45263555000_file13,"Москва, Улица Молдагуловой, 18"
45263555000_file13,"Москва, Улица Молдагуловой, 1"
45263555000_file13,"Москва, Улица Молдагуловой, 18"
45263555000_file13,"Москва, Улица Молдагуловой, 2"
45263555000_file13,"Москва, Улица Молдагуловой, 22"
45263555000_file13,"Москва, Улица Молдагуловой, 1"
45263555000_file13,"Москва, Улица Молдагуловой, 22"
45263555000_file13,"Москва, Улица Молдагуловой, 2"
45263555000_file13,"Москва, Улица Молдагуловой, 22"
45263555000_file13,"Москва, Улица Молдагуловой, 3"
45263555000_file13,"Москва, Улица Молдагуловой, 3"
45263555000_file13,"Москва, Улица Молдагуловой, 1"
45263555000_file13,"Москва, Улица Молдагуловой, 3"
45263555000_file13,"Москва, Улица Молдагуловой, 2"
45263555000_file13,"Москва, Улица Молдагуловой, 3"
45263555000_file13,"Москва, Улица Молдагуловой, 3"
45263555000_file14,"Москва, Улица Красный Казанец, 13"
45263555000_file14,"Москва, Улица Красный Казанец, 15"
